protein_id,class_id
4u56_4_D_S2_model1,87
1o1c_4_Z_Z_model1,90
3h4e_1_F_F_model1,25
2vm0_1_A_A_model1,15
6slu_1_E_E_model1,8
7w3b_20_SA_T_model1,33
6la2_4_X_l_model1,56
7pg9_9_I_I_model1,71
7yrg_5_F_D_model1,56
8bzl_10_X_X_model1,69
4u4r_23_W_D1_model1,83
7a5g_91_PC_n_model1,6
5vtz_2_B_B_model1,59
5vqr_1_A_A_model1,9
3j3q_1_AWA_1i_model1,8
6sl5_3_C_C_model1,43
7mpi_10_J_BJ_model1,16
6la8_3_G_G_model1,14
8evj_5_E_C_model1,14
5luf_8_H_h_model1,46
3j3y_1_CIA_2j_model1,8
3j3q_1_ERA_4v_model1,8
1o19_4_DA_4_model1,90
8fiu_1_C_C_model1,25
3j3y_1_CW_36_model1,8
5m1j_17_Q_J2_model1,16
3j3q_1_PZ_dp_model1,8
6c1g_3_C_A_model1,90
6n8m_32_FA_n_model1,74
6bht_1_H_H_model1,25
8pp6_3_G_G_model1,14
4u3u_4_EC_s2_model1,87
6ne3_3_G_G_model1,49
2gwk_1_A_A_model1,90
6wvt_1_B_D_model1,90
6uc4_1_B_B_model1,90
6upw_2_B_A_model1,90
6qc7_40_OA_B8_model1,81
8oo7_12_P_P_model1,34
7dr0_3_C_C_model1,43
3j3q_1_OW_cu_model1,8
1k0t_1_A_A_model19,41
8evh_3_C_C_model1,14
8om1_37_LA_l_model1,18
8cdl_73_UB_p_model1,91
6dpz_1_A_A_model1,54
4jxw_1_A_A_model1,54
1tzy_1_A_A_model1,14
8jh2_24_X_h_model1,56
7qin_1_B_B_model1,90
3j3q_1_VAA_i_model1,8
3j3y_1_WBA_gR_model1,8
6xir_5_E_E_model1,5
3j3q_1_WA_io_model1,8
1k0t_1_A_A_model24,41
5tga_19_TC_c7_model1,0
6gsn_9_I_R_model1,12
7xx6_3_G_M_model1,14
5ndg_4_D_S2_model1,87
4v5q_38_TC_DC_model1,11
4kgc_3_G_G_model1,40
8g6h_4_D_D_model1,56
6om3_4_T_T_model1,70
5jlh_1_A_A_model1,61
3j3q_1_WQ_jJ_model1,8
6s47_28_BA_Ab_model1,45
2rvq_1_A_C_model5,14
2zjz_1_B_B_model1,94
8jla_3_C_C_model1,14
3mn6_1_C_K_model1,61
8iah_5_V_L_model1,61
7v9k_4_FA_N_model1,56
7zw0_26_Z_sb_model1,17
1rth_1_A_A_model1,22
4r67_11_AB_0_model1,69
7x0s_8_H_A_model1,7
3j3y_1_QZ_cn_model1,8
6djm_1_B_B_model1,90
8f22_1_K_K_model1,25
8shp_2_J_a_model1,7
6j4y_22_V_d_model1,56
8jho_4_T_d_model1,70
3j3q_1_FCA_5G_model1,8
3j3q_1_KF_9T_model1,8
2ode_1_A_A_model1,94
3j3y_1_AAA_10_model1,8
6bnq_2_N_H_model1,90
7xd0_2_G_G_model1,14
8ett_3_C_C_model1,40
3j3y_1_GH_5b_model1,8
3j3q_1_LQ_aE_model1,8
3j3q_1_US_hj_model1,8
5lex_12_Z_Z_model1,92
8iai_4_N_F_model1,61
7l0q_3_C_A_model1,21
3j3q_1_BFA_20_model1,8
8cvt_20_T_T_model1,33
8sg8_2_J_a_model1,7
4v5s_38_TC_DC_model1,11
5lyb_43_RD_l6_model1,5
8f8r_1_D_D_model1,90
3c1c_3_C_C_model1,14
9fh9_5_F_D_model1,56
3j3y_1_OPA_bA_model1,8
7nil_3_C_C_model1,84
3j3y_1_XQ_hc_model1,8
3j3y_1_Z_iW_model1,8
7r8v_1_C_C_model1,90
8x7k_5_G_G_model1,14
7w3f_19_S_s_model1,92
5t0g_12_L_R_model1,60
6l9z_4_D_D_model1,56
3j3q_1_AZA_1o_model1,8
5apo_26_Z_X_model1,62
3j3y_1_CSA_32_model1,8
1kx4_4_I_G_model1,14
1k0t_1_A_A_model27,41
6t93_4_D_D_model1,56
5mei_18_LB_CR_model1,37
3j3y_1_SA_dX_model1,8
3j3y_1_SLA_du_model1,8
2hmp_1_B_B_model1,90
3j3y_1_EF_44_model1,8
6wjd_33_GA_T_model1,33
3c1b_3_G_G_model1,14
5ndg_43_RD_l6_model1,5
5orl_1_A_A_model1,67
6fo6_8_H_H_model1,46
3j3y_1_XKA_hR_model1,8
3une_13_OA_o_model1,29
3jct_27_AA_a_model1,74
5tsx_1_G_G_model1,25
3j3q_1_MF_ai_model1,8
3j3q_1_JL_8q_model1,8
4fwy_1_A_A_model1,88
3j3q_1_CJA_2z_model1,8
8a5a_3_C_V_model1,61
3j3y_1_AK_1J_model1,8
6vsb_1_A_A_model1,72
8vy7_1_A_A_model1,64
8evt_8_H_BJ_model1,16
7jzv_4_J_o_model1,56
7xsz_28_BA_c_model1,86
8sn5_4_H_H_model1,56
1rt1_1_A_A_model1,22
2v1h_1_A_A_model1,15
3j3q_1_GW_6i_model1,8
3j3y_1_XAA_h7_model1,8
7k60_4_D_D_model1,56
7zuw_8_H_AC_model1,87
8shd_4_D_D_model1,52
3j3q_1_QB_dt_model1,8
5dc3_19_S_C7_model1,0
6zqg_26_AA_DN_model1,91
3j3q_1_ROA_f8_model1,8
8iah_5_T_J_model1,61
4a0o_1_G_G_model1,66
6inq_19_S_d_model1,56
6w5n_8_L_N_model1,80
5fcj_4_D_S2_model1,87
6wvt_1_A_B_model1,90
8sfe_6_N_g_model1,24
3j3q_1_PM_dP_model1,8
7lsw_1_F_F_model1,85
8ugr_52_DE_3U_model1,96
8uz1_1_C_L_model1,90
7zux_16_P_DJ_model1,16
5cpk_4_H_H_model1,56
3j3q_1_JPA_8z_model1,8
1mno_1_B_B_model1,88
1f66_5_J_H_model1,70
5y0c_4_I_G_model1,86
5fci_53_CE_m7_model1,37
6rny_3_G_G_model1,14
8eub_12_L_BV_model1,83
3j3q_1_QPA_eL_model1,8
3j3q_1_WDA_iv_model1,8
5xf5_3_G_G_model1,14
6ylh_10_J_E_model1,5
4u55_61_JE_n5_model1,62
3j3y_1_UDA_f4_model1,8
8cdr_64_LB_f_model1,87
6c1d_1_E_E_model1,90
7u46_3_G_G_model1,31
2rvq_1_A_C_model8,14
3j3y_1_VEA_fp_model1,8
7snl_1_A_A_model1,25
4u56_19_S_C7_model1,0
3j3q_1_MIA_ap_model1,8
1rfq_1_A_A_model1,90
7pj1_1_A_A_model18,14
8hak_4_H_H_model1,56
7nac_7_G_E_model1,5
7nvo_7_G_D_model1,52
6px1_4_H_H_model1,80
3j3q_1_VNA_iP_model1,8
8dnf_1_B_B_model1,61
6xvf_8_H_H_model1,46
3a5m_2_B_C_model1,61
3unh_13_AA_M_model1,29
8r9p_1_A_A_model1,15
5dge_19_S_C7_model1,0
7a3b_1_A_A_model1,48
7z7h_1_D_C_model1,90
6see_4_D_D_model1,34
3j3q_1_ETA_4z_model1,8
3j3y_1_OQA_bC_model1,8
3j3q_1_GGA_6D_model1,8
1ke4_1_B_B_model1,54
3j3q_1_CQA_3C_model1,8
7qxn_27_AA_O_model1,71
6mhe_1_A_A_model1,94
6r86_18_R_5_model1,37
8g6q_4_D_D_model1,80
6zo4_3_D_H_model1,61
3j3q_1_CSA_3G_model1,8
6msb_28_QA_o_model1,71
7ash_1_A_A_model1,8
7r94_1_C_C_model1,90
3j3q_1_FBA_5E_model1,8
8uz1_1_E_N_model1,90
3wtp_4_H_H_model1,56
1o1b_4_Y_Y_model1,90
3j3q_1_UTA_hm_model1,8
3j3y_1_SM_dv_model1,8
1ntm_8_H_H_model1,46
8ysx_12_L_X_model1,28
3j3y_1_NIA_aE_model1,8
4uo5_2_D_D_model1,51
7n9x_1_B_BBB_model1,25
3j3y_1_BBA_1m_model1,8
3j3y_1_IHA_72_model1,8
3j3y_1_FV_5H_model1,8
6skk_1_F_F_model1,8
8q36_5_E_DDD_model1,56
3j3q_1_VK_iI_model1,8
7at8_6_J_K_model1,70
8uee_1_D_J_model1,90
3j3q_1_YPA_kx_model1,8
3j3y_1_VD_fm_model1,8
1o1g_4_BA_2_model1,90
8evr_62_JB_AZ_model1,45
4ig3_1_A_A_model1,9
3j3q_1_LM_a6_model1,8
6m3v_3_C_C_model1,14
6c4s_1_B_B_model1,78
5jut_5_E_E_model1,55
3j3q_1_CH_2u_model1,8
5lf6_10_Y_X_model1,69
3j3q_1_XTA_kF_model1,8
6t23_1_B_B_model1,90
3j3y_1_IQA_7K_model1,8
6msg_29_CA_O_model1,71
8v83_21_U_P_model1,37
2rf2_1_A_A_model1,22
8u6e_1_A_A_model1,9
7pf3_4_H_r_model1,79
3j3q_1_FUA_5q_model1,8
2zjz_1_A_A_model1,94
4fqr_2_H_H_model1,59
8g6s_4_H_H_model1,80
3j3q_1_GPA_6V_model1,8
8cmj_78_ZB_x_model1,83
3j3q_1_MGA_al_model1,8
8x7i_7_J_H_model1,56
4rtv_1_A_A_model1,48
1mqm_2_F_H_model1,51
4u0b_1_D_D_model1,25
8uxw_8_N_Q_model1,90
5fcj_43_RD_l6_model1,5
8vg1_3_G_G_model1,14
3an2_4_H_H_model1,56
3j3y_1_FQA_5A_model1,8
4u3m_53_CE_m7_model1,37
7pmc_4_D_C_model1,90
8r9l_1_A_A_model1,15
2q97_1_A_A_model1,90
3j3q_1_NIA_be_model1,8
6jbk_1_E_E_model1,90
3j3y_1_VOA_g8_model1,8
8dnh_1_C_C_model1,61
7zw0_68_QB_Ld_model1,74
3j3q_1_OG_cO_model1,8
3j3y_1_BNA_29_model1,8
6ipu_3_C_C_model1,14
3j3y_1_A_0_model1,8
3j3q_1_HBA_6t_model1,8
5gtc_4_D_D_model1,56
9azq_1_C_C_model1,90
6msj_33_GA_T_model1,33
6v2k_4_D_D_model1,56
8x1c_2_F_F_model1,34
7w3c_15_O_o_model1,71
3j3q_1_XR_kA_model1,8
1e1r_3_G_G_model1,38
1myi_1_A_A_model1,88
3j3q_1_IHA_7u_model1,8
5it7_70_RB_W_model1,4
5tsx_1_J_J_model1,25
3unb_12_BB_2_model1,28
1m18_4_E_C_model1,49
3w97_4_D_D_model1,56
8hfr_54_FB_aw_model1,74
112m_1_A_A_model1,39
3j3q_1_TGA_gX_model1,8
7bti_1_D_D_model1,90
7xx5_4_D_D_model1,56
5t0c_32_FA_AT_model1,33
8jbx_3_C_C_model1,14
8evr_63_KB_Aa_model1,74
6l9z_3_M_M_model1,14
7zrs_28_BA_AW_model1,17
3j3y_1_VY_gL_model1,8
3j3y_1_YAA_hq_model1,8
1hgh_2_B_B_model1,53
5t0i_20_T_T_model1,33
7zux_65_MB_EZ_model1,74
5c25_1_A_A_model1,9
8u69_1_A_A_model1,9
6vpv_3_C_3_model1,41
1klv_1_A_A_model11,85
8qr1_5_F_G_model1,61
3j3q_1_BJ_27_model1,8
7wu7_10_R_L_model1,52
3j3q_1_SH_fj_model1,8
7w3g_18_OA_R_model1,60
3eym_2_B_B_model1,53
3j80_14_N_W_model1,4
1mnj_1_A_A_model1,88
3j3q_1_JW_9B_model1,8
3j3y_1_DDA_3I_model1,8
8agw_3_C_C_model1,37
4uo3_2_B_B_model1,51
3j3q_1_GM_6O_model1,8
4w29_20_T_CY_model1,42
7v9s_4_H_H_model1,56
7dbn_1_D_C_model1,32
3j3q_1_KA_9J_model1,8
6qb8_5_M_g_model1,24
8fyx_1_A_A_model1,64
7pj1_1_A_A_model19,14
7tn2_4_D_D_model1,56
7uxf_1_E_E_model1,90
8cgn_61_JB_f_model1,87
8c4e_1_C_C_model1,90
6hkt_4_Z_x_model1,56
6tnu_26_Z_b_model1,17
3j3y_1_NN_aN_model1,8
8i7j_11_K_J_model1,76
3j3q_1_SW_gC_model1,8
5k14_1_A_A_model1,22
4d6u_8_R_U_model1,46
4u0d_1_H_H_model1,25
6nsc_2_B_B_model1,51
2eb8_1_A_A_model1,19
3j3y_1_MO_H_model1,8
4u3m_15_O_C3_model1,91
7pf4_4_D_N_model1,79
7utl_1_C_C_model1,90
8v26_3_G_G_model1,14
8g6q_3_C_C_model1,14
8agv_13_M_M_model1,45
3j3q_1_FTA_5o_model1,8
3j3q_1_ID_7l_model1,8
3j3y_1_ST_e7_model1,8
1hmv_1_A_A_model1,32
8cdr_13_M_B_model1,37
4u4y_11_LC_s9_model1,16
8jxw_1_A_B_model1,64
7nvm_3_C_D_model1,52
5l4g_12_L_5_model1,60
7xyg_1_A_C_model1,14
7w3b_15_O_o_model1,71
7sx9_1_F_H_model1,90
7o3c_8_H_H_model1,96
7xvl_3_C_G_model1,14
7q0p_61_IB_O_model1,16
7vla_1_A_A_model1,64
8ihl_4_T_T_model1,56
8tov_1_D_D_model1,25
4v4x_26_Z_BC_model1,6
4wyb_1_Q_Q_model1,90
8cgn_37_LA_M_model1,74
3j3y_1_JQA_82_model1,8
5jlh_1_D_D_model1,61
3j3y_1_FAA_4f_model1,8
3j3q_1_DPA_40_model1,8
4u52_43_RD_l6_model1,5
3cip_1_A_A_model1,61
3j3y_1_XGA_hJ_model1,8
3j3y_1_PU_c_model1,8
6uz7_57_EB_J_model1,76
1kx5_5_I_G_model1,14
8dk5_4_H_H_model1,56
3j8i_1_E_H_model1,90
5av6_4_D_D_model1,56
3j3y_1_DP_3f_model1,8
4j8u_4_D_D_model1,70
1mwc_1_A_A_model1,88
7qim_1_A_A_model1,90
5dc3_23_W_D1_model1,83
6ltl_1_A_A_model1,88
1llb_1_B_B_model1,54
3j3y_1_BB_1l_model1,8
8ypk_6_BA_S_model1,28
5tga_64_LB_N8_model1,74
6u96_1_B_B_model1,90
8ewc_60_HB_AX_model1,62
8sht_1_I_a_model1,7
6vz4_4_D_D_model5,56
8fz5_12_L_L_model1,20
3j34_1_OA_a_model1,8
3j3y_1_FC_4i_model1,8
2yjf_1_B_B_model1,90
3j3q_1_S_fU_model1,8
4u51_63_KB_N7_model1,45
5tbw_51_ZD_s2_model1,87
8h9m_2_I_G_model1,36
6la2_4_HA_R_model1,56
8g88_4_D_D_model1,70
4wyb_1_A_A_model1,90
3j3q_1_KPA_9o_model1,8
5lyb_63_ME_n7_model1,45
5avb_3_C_C_model1,86
6tb3_63_KB_AH_model1,62
7exd_1_A_A_model1,64
3wkj_3_C_C_model1,86
6v2f_1_C_C_model1,25
6upk_4_D_D_model1,34
3j3q_1_ARA_1Y_model1,8
7otq_5_E_D_model1,80
4k42_1_A_A_model1,90
8sai_3_C_D_model1,21
5le5_13_AA_M_model1,33
3j3y_1_LCA_91_model1,8
4hxj_1_B_B_model1,78
6c1g_3_E_C_model1,90
8f22_1_L_L_model1,25
3o62_4_D_D_model1,70
1o1g_4_EA_5_model1,90
7naq_12_L_L_model1,92
8f8p_1_E_E_model1,90
7sx9_1_D_E_model1,90
6elz_52_ZA_E_model1,5
3j3y_1_PJA_bh_model1,8
1k0t_1_A_A_model23,41
4e3j_1_B_B_model1,54
1ken_2_B_B_model1,53
8d3b_1_D_D_model1,8
3j3y_1_IAA_6p_model1,8
4v8x_38_TC_DC_model1,11
8ib2_2_E_E_model1,61
6rey_13_AA_M_model1,92
4u56_23_W_D1_model1,83
7zux_28_BA_DV_model1,83
3j3y_1_KV_8r_model1,8
7v90_4_D_D_model1,56
6xmj_13_M_M_model1,92
8h0w_19_W_h_model1,56
8evs_60_HB_AX_model1,62
8c4e_1_G_G_model1,90
6mse_34_HA_T_model1,33
3j3q_1_RBA_ej_model1,8
3j3y_1_T_eE_model1,8
3j3q_1_SRA_g3_model1,8
7dbh_4_H_H_model1,56
7b12_1_A_1_model1,92
6zdj_1_M_k_model1,8
3j3y_1_NRA_aW_model1,8
8ugf_8_R_3U_model1,96
5lyb_23_XC_d1_model1,83
7scz_5_I_G_model1,86
4n0d_1_A_A_model1,94
3j3q_1_EYA_58_model1,8
7x3x_4_D_D_model1,93
8ikg_1_A_A_model1,21
5lf0_12_Z_Z_model1,92
6y7c_10_J_J_model1,16
5lf7_8_V_V_model1,71
3j3q_1_EWA_54_model1,8
7by0_3_C_C_model1,14
7lxv_12_L_L_model1,92
5oy7_4_W_e_model1,40
3chw_1_A_A_model1,61
7r4f_37_LA_l_model1,81
3j3q_1_GZ_6o_model1,8
3nte_1_A_A_model1,8
8jh3_18_R_c_model1,14
6fo0_8_H_H_model1,46
7x7y_8_H_Z_model1,75
5dge_43_QA_L6_model1,5
7y00_4_H_H_model1,56
8f86_4_H_H_model1,70
2ypg_2_D_D_model1,53
3j3q_1_KI_9Z_model1,8
7wbw_22_Z_h_model1,56
7vbm_3_C_C_model1,86
8sn8_3_G_G_model1,14
3j3q_1_YWA_lA_model1,8
7umh_3_C_C_model1,41
5dge_64_NE_n8_model1,74
6m62_33_GA_a_model1,74
8ueo_37_LA_1l_model1,18
6t7i_61_IB_LZ_model1,45
7asl_1_P_P_model1,8
8sh9_9_I_Z_model1,75
4u4y_24_YC_d2_model1,17
5o9g_4_D_D_model1,80
7nj7_3_C_C_model1,84
7m1x_6_J_H_model1,70
6om3_3_O_O_model1,40
6rzz_20_T_U_model1,37
6vkv_1_C_C_model1,25
8tj4_2_D_D_model1,51
6hkt_4_V_n_model1,56
1m1a_4_E_C_model1,49
5vfq_11_K_q_model1,69
3j3q_1_WZ_jb_model1,8
5fci_19_S_C7_model1,0
3gtc_1_B_B_model1,54
8cvt_15_OA_o_model1,71
7v9k_4_X_h_model1,56
8xbu_3_G_G_model1,86
5vfu_31_SA_t_model1,33
8sps_6_F_C_model1,14
8c4e_1_F_F_model1,90
8u6s_1_A_A_model1,32
9fh9_5_J_H_model1,56
3j3q_1_VSA_iZ_model1,8
6r90_4_H_H_model1,56
7v5q_1_B_B_model1,88
6tu3_14_U_b_model1,29
2rvq_2_B_D_model3,56
4u3u_61_KE_n5_model1,62
6a5p_18_R_c_model1,86
3j3y_1_KOA_8h_model1,8
3j3q_1_GUA_6f_model1,8
8x7k_4_H_H_model1,56
7c2f_1_A_A_model1,90
9azp_1_B_B_model1,90
6mhf_1_A_A_model1,94
8cdl_36_JA_L_model1,45
8cdl_32_FA_J_model1,62
4old_1_B_B_model1,54
8r91_1_A_A_model1,15
8jlb_3_G_G_model1,86
9b03_1_E_E_model1,90
7vdt_4_H_H_model1,93
1nlo_1_A_C_model1,48
6tu3_9_V_W_model1,3
4r5p_1_A_A_model1,47
3j3y_1_AFA_1A_model1,8
3j3y_1_YGA_i1_model1,8
4v5r_38_MA_BC_model1,11
3j3q_1_FYA_5y_model1,8
7r4c_37_LA_l_model1,81
5oof_1_E_E_model1,90
3j3q_1_UB_hB_model1,8
6o1d_4_H_H_model1,56
7pii_3_G_G_model1,31
7ash_1_H_H_model1,8
6fq8_4_D_D_model1,56
7x3x_4_H_H_model1,93
2xxm_1_A_A_model1,1
3tpq_1_A_A_model1,90
4uo0_2_D_D_model1,51
6vz4_3_C_C_model2,40
1p3g_5_F_D_model1,93
4u51_19_S_C7_model1,0
6zka_24_X_v_model1,81
3j3q_1_VN_iO_model1,8
7dgk_1_B_B_model1,88
8hki_8_P_z_model1,75
8agx_14_N_N_model1,74
1hsy_1_A_A_model1,88
9b27_1_B_B_model1,90
6ft6_27_AA_a_model1,74
3j3q_1_IS_8E_model1,8
6hhq_50_QC_D_model1,87
6hhq_57_GE_K_model1,16
3unb_8_XA_x_model1,3
8hal_4_D_D_model1,56
7ea5_4_D_D_model1,56
3j78_48_VA_S2_model1,87
8uz0_1_F_O_model1,90
5ll6_11_K_Y_model1,91
6sef_4_D_D_model1,34
6r84_35_IA_b_model1,45
4u3n_43_QA_L6_model1,5
5lex_12_L_L_model1,92
4u3n_15_O_C3_model1,91
1o1d_4_DA_3_model1,90
8ib8_6_N_N_model1,75
2nqb_4_I_G_model1,14
8d3b_1_A_A_model1,8
5l4g_12_Z_Y_model1,60
7evz_1_A_A_model1,21
8fb0_1_A_A_model1,88
7v9s_3_K_M_model1,14
6la2_4_D_H_model1,56
8azk_10_K_I_model1,3
1o1e_4_FA_6_model1,90
6y5i_2_B_B_model1,53
4u4r_19_S_C7_model1,0
6j50_20_T_c_model1,86
3j3y_1_EGA_47_model1,8
8br1_1_B_C_model1,90
6hkt_3_SA_g_model1,86
7qxu_31_SA_s_model1,92
3j3y_1_YDA_hw_model1,8
3j3q_1_KJ_9b_model1,8
3j3y_1_OL_b1_model1,8
5ndg_23_XC_d1_model1,83
6e0p_3_G_G_model1,14
7utj_1_C_C_model1,90
1agr_1_A_A_model1,94
1zla_5_F_D_model1,56
4ify_1_A_A_model1,9
3eym_2_F_F_model1,53
8ud9_13_M_a_model1,92
6kw5_17_S_O_model1,40
7lum_7_M_A_model1,75
1k0t_1_A_A_model10,41
3j3y_1_KJA_8X_model1,8
8r8i_1_A_A_model1,15
7fb5_1_A_A_model1,85
7w2l_26_AA_c_model1,18
3j3y_1_VN_g5_model1,8
6mse_33_UA_s_model1,92
6trd_3_O_c_model1,41
8v2o_1_A_A_model1,61
4e3i_1_A_A_model1,54
7ahq_1_E_E_model1,90
3hep_1_A_A_model1,88
8h9v_15_Z_G_model1,36
8smz_4_D_D_model1,56
8wf5_1_A_A_model1,15
3j3y_1_ABA_12_model1,8
7va4_5_Q_Y_model1,14
3j3q_1_KE_9R_model1,8
4u4o_43_RD_l6_model1,5
6om3_4_D_D_model1,70
3j3q_1_WOA_jG_model1,8
6fyx_17_Q_N_model1,16
8shp_9_I_Z_model1,75
3j3q_1_PU_df_model1,8
4u4n_53_AB_M7_model1,37
8x21_1_A_A_model1,32
2o58_1_A_X_model1,15
6usj_5_O_M_model1,86
4u3m_61_KE_n5_model1,62
3j3q_1_NYA_c9_model1,8
7trk_5_E_A_model1,64
5dc3_63_KB_N7_model1,45
5tga_11_LC_s9_model1,16
8ybk_4_H_H_model1,56
8ewb_42_PA_AE_model1,5
4u53_64_LB_N8_model1,74
3j3y_1_YE_hx_model1,8
3j3y_1_EK_4E_model1,8
3rei_4_D_D_model1,70
3jbj_1_A_A_model1,90
8cxb_10_Z_V_model1,71
6rgq_11_K_K_model1,69
7u0i_3_C_C_model1,14
7nap_8_H_V_model1,71
8g86_4_D_D_model1,70
7net_1_A_A_model1,48
7pj1_1_A_A_model12,14
7nht_8_H_H_model1,71
4u4r_4_EC_s2_model1,87
4ys3_4_H_H_model1,56
3j3y_1_ZOA_l_model1,8
4v8t_5_E_E_model1,5
3j3y_1_RKA_d9_model1,8
8uxw_8_H_H_model1,90
7ew1_3_C_D_model1,21
3j3y_1_RIA_d5_model1,8
9ja0_1_F_F_model1,8
3j34_1_C_B_model1,8
8ugh_52_AB_3H_model1,96
7udu_1_B_B_model1,90
5cpj_4_H_H_model1,56
3j3q_1_IJ_7x_model1,8
8ugr_37_OD_5l_model1,18
5xm1_4_D_D_model1,56
6r1u_4_D_D_model1,70
7w9v_4_D_D_model1,56
6vz4_4_D_D_model3,56
9azq_1_F_F_model1,90
5ndv_68_PB_D2_model1,17
2fj7_6_F_D_model1,70
6msg_34_VA_t_model1,33
1myf_1_A_A_model10,19
5cnd_1_A_A_model1,15
3j3q_1_RC_ek_model1,8
6rr7_3_C_C_model1,10
3j3q_1_SHA_fk_model1,8
7so3_1_A_A_model1,32
3j3q_1_NNA_bo_model1,8
8ccs_70_RB_m_model1,16
3h4e_1_K_K_model1,25
8bqx_24_X_W_model1,16
4u3m_23_XC_d1_model1,83
6nr8_12_T_N_model1,75
6la9_4_D_D_model1,56
2xql_1_G_G_model1,14
3j3y_1_KLA_8b_model1,8
7qyb_31_EA_S_model1,92
6tb3_26_Z_b_model1,17
5gt0_3_F_G_model1,14
1klv_1_A_A_model19,85
4u6f_64_LB_N8_model1,74
3b5u_1_D_D_model1,90
7tn2_4_H_H_model1,56
7fix_3_C_C1_model1,41
5oxv_2_K_N_model1,70
7pf2_4_P_R_model1,79
3j3y_1_CHA_2h_model1,8
8cku_73_UB_p_model1,91
4v9m_24_X_DC_model1,11
3j3y_1_PP_bs_model1,8
3j3q_1_NM_bl_model1,8
7pj1_1_A_A_model13,14
105m_1_A_A_model1,19
7vv5_1_A_A_model1,21
7pg9_14_BA_N_model1,33
6f18_1_A_A_model1,88
5it7_29_CA_aa_model1,50
8stp_1_A_A_model1,32
8yti_3_G_G_model1,14
5ndg_24_X_D2_model1,17
4v88_15_O_AN_model1,91
3c9k_1_E_E_model1,14
7dbn_1_A_A_model1,32
3j3q_1_UIA_hQ_model1,8
6av9_1_A_A_model1,90
7yi5_7_K_N_model1,70
6z6k_43_QA_LE_model1,5
1hgh_2_D_D_model1,53
7lya_6_J_G_model1,14
3j3y_1_EN_4K_model1,8
7w4l_26_AA_c_model1,18
3j3q_1_PYA_do_model1,8
3j3q_1_KZ_H_model1,8
1k0t_1_A_A_model4,41
7w3m_20_SA_T_model1,33
6jcu_1_A_A_model1,90
6gvc_1_A_A_model1,90
6la2_3_W_k_model1,14
8g6s_3_C_C_model1,14
7aij_1_C_C_model1,47
5ooe_1_A_A_model1,90
1jb0_3_C_C_model1,41
5ndw_77_XE_s9_model1,16
7bt6_25_Y_a_model1,74
7lx0_3_O_c_model1,41
7lx0_3_AA_C_model1,41
8q3x_3_C_CCC_model1,14
6rgq_13_M_a_model1,92
3j3q_1_NMA_bm_model1,8
8agt_14_N_N_model1,74
6woo_28_BA_Z_model1,45
5tsx_1_D_D_model1,25
7x0s_6_P_M_model1,52
7asl_1_O_O_model1,8
3mfp_1_A_A_model1,90
6m4g_5_H_H_model1,56
1ma9_2_B_B_model1,90
6j4w_22_Z_h_model1,56
5ooc_1_E_E_model1,90
7nep_1_K_K_model1,90
5yl3_1_A_A_model1,15
6fhl_1_C_C_model1,90
3j3q_1_B_1p_model1,8
3j3q_1_YF_kc_model1,8
6g72_37_LA_l_model1,18
7naq_13_AA_M_model1,33
7nep_1_G_G_model1,90
3j3q_1_AH_1D_model1,8
5b31_3_C_C_model1,86
8pnq_3_C_C_model1,10
9c62_6_I_J_model1,61
6t9l_5_H_H_model1,70
3j3y_1_FE_4m_model1,8
6msh_31_SA_r_model1,60
7m76_3_C_C_model1,41
1o19_4_BA_2_model1,90
3j3y_1_TZ_ew_model1,8
3j6y_49_WA_S2_model1,87
5dge_23_XC_d1_model1,83
6x5a_3_C_C_model1,14
8sha_4_L_d_model1,52
3j3q_1_FMA_5a_model1,8
4nm8_2_B_B_model1,59
3j4f_1_D_D_model1,8
7pf0_4_U_d_model1,79
6qb8_7_O_q_model1,35
7dgo_1_B_B_model1,88
7sls_1_B_B_model1,22
8sha_9_Q_z_model1,75
7wtr_8_H_SJ_model1,16
3j34_1_A_5_model1,8
7k63_3_C_C_model1,14
7ztc_1_F_F_model1,61
3j4f_1_C_C_model1,8
3j3y_1_VGA_ft_model1,8
1a6m_1_A_A_model1,19
5gtc_3_G_G_model1,86
8t9h_4_H_H_model1,80
1qwf_1_A_A_model1,48
7xnp_4_H_H_model1,93
8ugn_52_KB_3U_model1,96
1ycb_1_A_A_model1,88
5i4l_11_K_S9_model1,16
8agx_48_VA_w_model1,55
3j3y_1_LX_9b_model1,8
6m4d_4_H_H_model1,56
7utl_1_A_A_model1,90
3j3y_1_JDA_7d_model1,8
7aju_50_AB_DJ_model1,16
2fxu_1_A_A_model1,90
4lv0_1_B_B_model1,54
8afi_1_K_E_model1,85
3j3q_1_IK_7z_model1,8
6nr9_6_N_N_model1,75
6q8y_26_Z_a_model1,83
4a0o_1_J_J_model1,66
4u4z_23_XC_d1_model1,83
5wcu_3_C_C_model1,14
3j3y_1_NS_aX_model1,8
3j3q_1_I_7e_model1,8
8dk5_3_G_G_model1,14
6bnq_2_I_C_model1,90
5fci_24_X_D2_model1,17
6jo5_3_C_C_model1,43
7nep_1_H_H_model1,90
6msd_31_TA_r_model1,60
7pft_4_Z_h_model1,79
3j3q_1_BX_2Z_model1,8
5dgv_11_K_S9_model1,16
1gnu_1_A_A_model1,85
5ndw_17_HA_d2_model1,17
3j3y_1_FMA_52_model1,8
7lyb_3_C_D_model1,56
